Series,N,NF,Category,Starting Year,Starting Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
N2627,134,18,FINANCE,1983,1,1907.4,1945.2,2012.2,2089.2,2188.6,2250.4,2264.2,2190.0,2255.2,2257.4,2215.4,2213.0,2243.2,2108.8,2118.4,2131.2,2118.8,2080.8,2045.8,2224.0,2243.6,2208.8,2218.2,2181.0,2279.8,2414.2,2392.8,2398.6,2437.6,2482.2,2538.8,2498.4,2447.0,2473.0,2610.6,2735.4,2742.6,2880.6,3055.0,3146.0,3171.8,3263.0,3161.2,3202.0,3130.4,3131.2,3242.0,3277.0,3512.0,3783.4,3979.0,3980.6,3975.6,4132.2,4282.4,4529.8,4390.4,3797.2,3268.4,3243.8,3369.4,3468.8,3631.4,3617.6,3520.4,3698.4,3681.8,3594.4,3643.6,3771.6,3675.8,3755.0,3892.4,4000.0,3984.0,4096.2,4230.2,4335.0,4434.8,4626.4,4617.2,4588.0,4487.6,4602.4,4515.8,4412.0,4522.8,4537.2,4697.0,4848.4,4917.2,4534.6,4336.2,4171.6,4256.2,4437.2,4413.8,4934.8,5107.2,5202.8,5202.6,5223.2,5249.6,5364.2,5324.2,5313.6,5297.6,5321.8,5732.4,5721.8,5647.0,5632.0,5703.2,5590.6,5638.0,5688.8,5715.2,5593.8,5746.0,5897.2,5841.4,5888.0,5975.0,5843.2,5956.6,5975.6,5906.8,5976.4,6018.4,6132.2,6514.0,6262.4,6418.4,6448.0,,,,,,,,,,
N2628,134,18,FINANCE,1983,1,1513.0,1588.8,1665.6,1705.2,1781.4,1844.4,1858.2,1761.2,1891.2,1908.2,1953.6,1975.8,1959.6,1726.6,1722.0,1672.2,1632.4,1585.8,1534.4,1737.2,1737.6,1736.4,1747.4,1760.0,1897.6,2035.2,1966.0,1929.4,1993.2,2115.8,2233.4,2198.4,2099.2,2074.4,2172.2,2270.4,2314.4,2483.6,2573.2,2523.4,2444.2,2413.0,2240.6,2224.8,2281.2,2400.8,2445.4,2425.2,2532.2,2709.8,2771.0,2758.2,2826.0,3007.8,3149.6,3280.4,3171.6,2819.0,2351.4,2317.0,2424.0,2521.8,2703.0,2668.6,2552.6,2720.4,2729.8,2650.6,2725.4,2838.6,2772.0,2881.4,3061.8,3253.2,3202.8,3286.4,3377.8,3469.4,3586.4,3950.4,4040.4,3807.2,3485.2,3545.0,3473.4,3331.6,3501.6,3470.8,3470.4,3547.4,3463.6,2948.2,2739.0,2638.0,2659.2,2826.2,2917.8,3321.2,3325.2,3337.8,3415.2,3540.8,3543.0,3570.2,3559.8,3914.8,3770.4,3713.6,4031.0,4110.4,4081.8,4025.6,4157.4,4040.4,3967.2,3826.0,3832.8,3846.0,4095.6,4246.8,4420.0,4539.2,4588.2,4759.4,4755.8,4686.0,4766.0,5016.4,4954.4,5080.8,5509.8,5359.8,5565.8,5533.2,,,,,,,,,,
N2629,134,18,FINANCE,1983,1,1713.2,1731.4,1864.4,1981.4,2049.0,2024.4,1992.0,1915.2,1940.0,1895.8,1889.6,1885.0,1915.8,1799.0,1790.0,1764.4,1701.2,1615.0,1580.6,1758.4,1831.8,1858.8,1905.6,1905.8,2026.8,2191.6,2151.8,2187.8,2306.2,2369.4,2397.0,2293.6,2204.2,2247.2,2456.6,2577.2,2647.2,2842.6,3078.8,3101.4,3025.6,3034.6,3004.6,3058.0,2911.2,2877.8,2859.4,2885.8,3066.4,3168.2,3248.2,3010.4,2919.4,3054.6,3045.0,3218.8,3081.6,2747.0,2366.0,2229.4,2388.0,2487.2,2505.4,2433.4,2407.0,2580.8,2600.0,2615.4,2663.0,2693.2,2592.2,2576.6,2645.2,2743.8,2758.2,2865.2,2931.8,3081.8,3155.6,3297.2,3310.2,3331.0,3217.8,3112.6,3002.2,2853.6,2861.8,2771.4,2858.8,2958.6,2862.2,2562.8,2371.8,2160.2,2275.2,2443.6,2427.8,2820.6,2908.2,3052.6,3026.2,3046.2,3031.8,3153.8,3153.6,3178.8,3195.4,3200.8,3489.8,3480.8,3469.8,3421.0,3517.8,3496.4,3618.4,3609.2,3565.4,3627.0,3785.4,3937.2,4067.6,4198.4,4340.2,4320.4,4188.0,4194.8,4377.8,4499.0,4586.8,4563.4,4493.4,4319.0,4374.0,4342.4,,,,,,,,,,
N2630,134,18,FINANCE,1982,2,2414.8,2560.6,2664.5,2795.6,3024.5,3193.3,3162.3,2968.7,3003.7,2865.2,2786.5,2786.6,2820.0,2543.9,2512.5,2452.0,2452.4,2383.7,2324.0,2503.5,2520.0,2471.5,2464.0,2419.1,2608.5,2855.2,2804.1,2808.9,2875.1,2904.4,3020.4,2982.5,2875.4,2853.6,3043.5,3202.3,3285.3,3487.8,3682.3,3825.4,3884.9,3986.0,3858.9,3756.2,3582.6,3550.3,3580.8,3549.2,3842.3,4117.1,4322.0,4227.7,4166.3,4237.0,4290.1,4483.9,4428.0,3850.5,3187.5,3145.4,3392.8,3535.8,3755.4,3772.4,3718.8,3864.4,3914.0,3796.1,3821.6,3850.1,3728.9,3757.8,3893.2,4040.8,4039.9,4171.3,4359.9,4476.1,4467.0,4618.3,4692.8,4696.8,4547.0,4490.1,4393.5,4245.2,4360.9,4289.9,4426.0,4623.1,4558.2,3963.2,3685.8,3380.1,3476.9,3702.1,3766.8,4425.9,4691.0,4963.2,4909.3,4903.8,4893.4,5132.5,5205.6,5289.2,5365.8,5441.0,6157.3,6320.5,6196.0,5827.9,5814.7,5666.6,5687.2,5690.0,5806.8,5850.1,6308.6,6612.8,6911.3,6817.1,6853.0,6653.3,6864.5,6953.8,7034.0,7251.5,7459.4,7713.1,7640.4,7629.4,7877.7,7878.0,,,,,,,,,,
N2631,134,18,FINANCE,1982,2,2879.8,3102.9,3183.7,3315.2,3639.6,3922.0,3880.2,3591.5,3608.8,3380.4,3268.2,3237.4,3269.0,2880.6,2848.5,2745.3,2763.3,2685.9,2603.2,2826.1,2801.4,2691.4,2639.6,2547.9,2779.6,3083.7,3000.8,2958.2,2992.2,2985.6,3089.6,3057.4,2930.0,2875.6,3056.9,3243.6,3318.1,3487.7,3675.3,3866.9,3955.9,4048.9,3830.5,3710.5,3527.7,3508.7,3584.6,3553.1,3913.7,4285.9,4536.6,4493.5,4472.8,4509.5,4560.3,4771.9,4731.0,4019.5,3197.4,3189.0,3444.1,3546.2,3863.4,3875.4,3827.2,4009.1,4056.2,3853.8,3840.0,3824.9,3658.2,3711.1,3857.1,3998.0,3967.4,4097.6,4318.1,4378.4,4340.3,4484.7,4550.1,4559.1,4416.3,4400.0,4368.0,4278.3,4474.8,4473.8,4679.7,4935.0,4932.4,4239.0,3942.5,3604.1,3732.4,4008.9,4128.3,4914.5,5270.6,5584.4,5459.7,5458.4,5440.1,5707.8,5823.5,5935.7,6043.6,6171.0,7075.9,7238.5,7017.5,6429.1,6309.7,6084.8,6049.9,6030.7,6210.6,6244.5,6809.8,7103.8,7402.7,7160.2,7092.2,6811.9,7157.3,7250.4,7206.1,7400.5,7579.4,7869.3,7897.2,7910.0,8242.2,8267.0,,,,,,,,,,
N2632,134,18,FINANCE,1982,2,2257.7,2302.8,2545.1,2697.0,2789.4,2727.3,2635.7,2540.4,2630.9,2617.7,2536.7,2592.4,2586.5,2459.3,2457.7,2550.8,2490.7,2444.1,2341.7,2568.7,2699.0,2694.7,2735.1,2766.8,2897.2,3222.2,3218.7,3290.3,3435.4,3422.3,3575.5,3478.9,3387.7,3396.1,3705.6,3805.7,3879.7,4275.4,4536.1,4478.1,4415.9,4458.4,4375.3,4385.0,4329.5,4305.3,4128.4,4110.3,4378.7,4582.9,4604.8,4298.0,4140.5,5077.3,4367.4,4613.7,4508.4,4131.8,3632.6,3459.5,3755.5,4000.5,4041.7,4004.2,3923.2,3980.9,3985.2,4121.4,4299.3,4324.5,4268.2,4253.4,4419.1,4610.7,4694.0,4803.5,4830.4,5037.8,5134.3,5356.2,5330.4,5383.7,5460.7,5473.5,5220.5,4913.8,5037.1,4907.0,4909.0,5074.8,5029.8,4602.2,4328.5,3915.7,4138.6,4494.4,4489.6,5092.3,5321.7,5624.3,5543.7,5466.4,5415.0,5429.8,5387.8,5318.8,5569.9,5619.0,6172.2,6246.9,6175.6,6005.7,6149.0,6151.7,6426.4,6780.1,6850.3,7148.2,7348.2,7719.3,8061.9,8401.7,8516.3,8456.6,8368.9,8354.9,8751.9,9043.3,9272.5,9434.0,9026.7,9046.8,9182.0,9305.3,,,,,,,,,,
N2633,134,18,FINANCE,1982,2,1577.5,1622.4,1672.3,1756.3,1849.7,1878.8,1901.7,1904.4,1977.8,2006.5,1985.5,2019.8,2081.5,2057.7,2048.4,2041.5,2004.2,1940.3,1953.7,2015.4,2061.1,2144.3,2218.0,2256.1,2383.5,2497.9,2508.4,2621.4,2729.5,2823.2,2968.2,2978.5,2994.6,3066.7,3240.5,3424.8,3506.2,3746.4,3985.2,4092.0,4182.1,4343.1,4416.4,4331.7,4135.1,4089.0,4207.4,4168.3,4542.2,4955.4,5166.9,4932.2,4745.1,4771.6,4736.0,4966.2,4942.6,4398.8,3843.1,3788.7,4109.3,4350.3,4460.7,4477.6,4412.7,4509.5,4569.6,4571.2,4529.1,4508.1,4409.1,4364.5,4460.1,4588.7,4575.8,4573.1,4605.0,4757.0,4721.4,4842.2,4850.8,4600.1,4270.8,3959.4,3866.7,3757.6,3743.8,3532.3,3478.3,3468.6,3305.4,2938.4,2714.2,2460.9,2466.0,2551.6,2540.5,2911.9,3035.9,3251.6,3298.1,3293.7,3241.8,3395.4,3420.2,3378.2,3288.3,3266.3,3681.2,3857.5,3935.1,4022.4,4287.9,4360.1,4568.4,4616.4,4568.8,4621.2,4879.1,5188.4,5560.1,5968.9,6188.7,6245.5,6002.2,5942.2,6307.2,6585.7,6820.1,7098.8,6895.7,6825.6,6940.9,6945.3,,,,,,,,,,
N2634,110,18,FINANCE,1984,7,2221.2,2431.4,2367.4,2368.0,2428.6,2454.0,2559.6,2520.6,2430.4,2416.2,2585.6,2723.8,2790.8,2965.2,3127.2,3252.0,3303.4,3390.4,3279.2,3195.8,3048.6,3024.2,3050.8,3031.0,3289.6,3526.8,3700.6,3612.8,3559.4,3622.8,3669.4,3843.4,3796.4,3301.8,2738.4,2710.2,2927.2,3053.8,3246.8,3261.0,3213.0,3343.2,3384.2,3281.2,3306.0,3335.6,3232.0,3263.0,3381.4,3512.4,3513.4,3634.2,3803.8,3907.6,3900.8,4037.2,4102.8,4107.0,3976.4,3929.4,3845.2,3714.4,3818.2,3754.8,3878.4,4055.2,3998.6,3470.8,3227.0,2961.8,3052.4,3268.4,3332.4,3924.6,4150.2,4384.2,4331.0,4326.8,4317.4,4535.4,4594.4,4664.6,4732.8,4809.6,5453.2,5586.4,5473.4,5151.2,5148.6,5017.2,5036.4,5039.6,5147.0,5186.2,5599.8,5871.8,6132.2,6042.2,6073.2,5886.8,6072.4,6147.0,6220.0,6413.0,6597.0,6818.2,6746.6,6745.8,6973.6,6979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2635,110,18,FINANCE,1984,7,2101.8,2325.2,2238.0,2198.2,2226.8,2220.4,2308.0,2276.2,2181.8,2146.0,2290.0,2439.8,2487.8,2611.8,2750.4,2900.8,2972.0,3042.2,2871.8,2788.0,2652.6,2644.2,2706.6,2694.2,2980.0,3270.8,3461.8,3424.0,3410.6,3439.2,3481.6,3654.8,3626.2,3081.6,2456.0,2461.6,2659.4,2719.4,2990.4,2990.4,2960.4,3105.8,3139.4,2978.8,2969.6,2962.0,2835.2,2884.8,2999.6,3113.2,3090.2,3199.0,3379.0,3426.4,3397.0,3512.6,3563.8,3572.8,3462.2,3456.6,3434.2,3365.2,3525.0,3526.4,3695.6,3903.2,3904.2,3349.0,3113.8,2850.2,2970.0,3204.8,3308.8,3943.4,4214.8,4459.4,4348.6,4348.0,4332.2,4553.6,4639.0,4723.6,4809.4,4699.8,6028.2,5781.0,5600.0,5135.8,5051.4,4871.4,4846.4,4833.8,4982.6,5009.8,5472.0,5711.2,5945.4,5742.2,5686.0,5449.6,5726.2,5796.0,5762.8,5919.4,6063.0,6292.4,6309.4,6332.2,6609.6,6638.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2636,134,18,FINANCE,1983,1,1858.0,1615.0,1902.0,1793.0,1953.0,1974.0,1590.0,1706.0,1740.0,1794.0,1815.0,1849.0,2216.0,1933.0,1855.0,1717.0,1940.0,1804.0,1662.0,2528.0,1769.0,2109.0,1758.0,1781.0,2674.0,2194.0,2154.0,1982.0,2350.0,2117.0,2463.0,1924.0,1860.0,2543.0,2445.0,2802.0,2879.0,2899.0,3215.0,3240.0,2680.0,2649.0,3030.0,2702.0,3167.0,3017.0,2941.0,3261.0,4041.0,3486.0,3966.0,3930.0,3418.0,3594.0,3968.0,4063.0,3724.0,6095.0,3590.0,3927.0,3495.0,3694.0,4052.0,3261.0,3232.0,4307.0,3338.0,3327.0,3060.0,3415.0,2823.0,2845.0,3532.0,3217.0,3503.0,3238.0,3749.0,3967.0,3250.0,3948.0,3035.0,4013.0,3032.0,3214.0,3794.0,2962.0,3285.0,2801.0,3597.0,3226.0,3371.0,4015.0,2686.0,3671.0,3148.0,3109.0,3636.0,4273.0,3900.0,4011.0,3742.0,3259.0,3458.0,3773.0,3247.0,4085.0,3727.0,4156.0,5268.0,4292.0,4082.0,4320.0,3666.0,4296.0,4274.0,3647.0,4019.0,4469.0,4154.0,4889.0,5311.0,5466.0,5772.0,5839.0,5102.0,5531.0,5303.0,5496.0,5522.0,5936.0,5867.0,5778.0,6629.0,5832.0,,,,,,,,,,
N2637,134,18,FINANCE,1983,1,1418.7,1344.1,1574.6,1621.6,1887.2,2055.3,1606.8,1494.8,1636.0,1485.7,1369.7,1333.8,1614.9,1297.3,1226.2,1098.5,1258.5,1065.2,1000.4,1820.2,1224.8,1428.4,1144.0,1166.9,1902.3,1949.4,1784.5,1671.5,1923.8,1882.8,2165.0,1826.9,1511.2,2063.1,2169.6,2495.3,2936.9,3076.9,3365.7,3846.0,3436.2,3561.1,3328.0,2762.9,2923.0,2731.1,2571.5,3282.4,4606.5,4698.7,5093.3,4477.3,3850.1,4275.2,3975.0,4495.9,4042.4,5221.3,2555.0,2694.6,2757.7,2760.9,3872.9,2888.7,2529.2,3458.3,2882.8,2958.5,2652.4,2869.8,2501.7,2576.1,3347.5,3036.1,3345.2,3223.2,4087.0,4157.2,3368.0,3957.5,3469.0,4501.6,3181.4,3464.5,4186.9,3064.7,4011.7,3537.1,4879.5,4488.7,4632.9,4405.8,2615.2,3338.0,2825.2,3012.7,4537.5,5676.7,5575.4,6643.4,5590.6,4697.6,5078.1,5769.9,5561.4,7268.8,6496.7,6489.3,10883.5,7998.6,7340.0,7814.4,5729.6,6463.5,6315.4,5357.1,6687.1,7579.5,8074.9,8934.9,10799.3,10786.5,10471.4,10184.3,10322.5,10582.0,10180.3,11760.1,11764.1,13936.5,12734.6,11488.5,13755.1,12288.3,,,,,,,,,,
N2638,134,18,FINANCE,1982,11,1217.0,1149.0,1296.0,1246.0,1494.0,1748.0,1293.0,1250.0,1312.0,1279.0,1258.0,1327.0,1372.0,1214.0,1272.0,1147.0,1277.0,1153.0,1127.0,1595.0,1189.0,1298.0,1223.0,1292.0,1783.0,1740.0,1623.0,1513.0,1678.0,1614.0,1792.0,1644.0,1364.0,1864.0,1858.0,2226.0,2413.0,2326.0,2597.0,2820.0,2414.0,2591.0,2435.0,2119.0,2213.0,2148.0,2038.0,2624.0,3188.0,3046.0,3322.0,3031.0,2795.0,3285.0,3392.0,3149.0,3115.0,4074.0,2520.0,2973.0,2465.0,2502.0,3158.0,2502.0,2468.0,3115.0,2614.0,2601.0,2348.0,2522.0,2287.0,2488.0,2716.0,2532.0,2883.0,2666.0,3080.0,3029.0,2502.0,3031.0,2626.0,3166.0,2538.0,2760.0,3029.0,2422.0,2909.0,2593.0,3469.0,3153.0,2985.0,3121.0,2096.0,2695.0,2378.0,2495.0,2925.0,3313.0,3585.0,4114.0,3378.0,2854.0,3098.0,3346.0,3233.0,4078.0,3708.0,3632.0,5509.0,4264.0,4045.0,3942.0,3126.0,3591.0,3597.0,3083.0,3711.0,4227.0,4407.0,4951.0,5188.0,4976.0,5155.0,4889.0,5108.0,5374.0,5224.0,5810.0,5777.0,6702.0,6175.0,6162.0,6683.0,5994.0,,,,,,,,,,
N2639,115,18,FINANCE,1986,4,5750.35,5842.95,5823.05,5946.75,6042.45,6052.55,6058.75,5992.0,6037.3,6255.6,6310.8,6346.65,6457.65,6522.1,6432.8,6346.6,6346.35,6456.85,6476.5,6746.9,6915.5,6886.15,6777.8,6857.05,6909.85,6879.75,6732.7,6525.7,6460.3,6468.4,6597.45,6782.95,6779.4,6626.25,6582.6,6524.3,6498.75,6328.0,6203.1,6357.9,6308.3,6235.15,6361.05,6386.2,6509.55,6592.5,6632.95,6508.5,6506.75,6591.6,6572.1,6720.1,6885.95,6952.45,7142.3,7224.05,7132.7,7114.55,7202.9,6903.85,6756.15,6717.55,6596.7,6607.75,6678.55,6767.75,6810.05,6924.35,7039.95,7046.25,6952.1,6829.95,6853.0,6940.5,7058.65,7218.75,7282.25,7288.35,7173.8,6935.05,6944.15,6885.25,6858.42,6902.25,7063.3,7078.04,7048.45,6951.25,7007.55,7087.8,7037.3,6945.15,6920.2,6867.15,6937.5,7009.85,7021.25,7075.0,7136.8,7285.3,7271.95,7318.85,7386.0,7356.05,7260.05,7329.0,7391.3,7680.1,7881.0,7790.95,7818.45,7788.15,7553.45,7419.8,7491.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2640,100,18,FINANCE,1987,5,11661.18,11937.34,11886.54,11822.71,11502.26,11468.4,11056.76,10669.88,10707.66,10865.27,10632.1,10543.52,10647.73,10918.68,11071.09,11120.59,11114.08,10682.91,10470.58,10423.68,10620.38,10663.37,10785.81,10785.81,10951.25,11239.13,10931.71,11038.52,11091.93,10923.89,10895.24,10753.25,10553.95,10418.47,10583.91,10517.47,10305.14,10280.39,10031.59,9734.59,9643.4,9332.07,9256.52,9342.5,9394.6,9105.42,9612.14,9842.71,9905.23,10068.06,9970.37,9696.81,9583.48,9497.51,9281.27,9117.14,9105.42,9225.26,9401.11,9319.05,9083.27,8928.26,8749.8,8693.78,8766.73,9009.02,9307.32,9346.4,9579.57,9601.72,9513.14,9266.94,9277.36,9375.06,9459.73,9399.81,9298.21,9296.9,9448.01,9425.86,9405.02,9302.11,9217.44,9093.69,9097.6,9007.72,8867.03,8891.78,8834.47,8732.86,8765.43,8889.18,8807.11,8788.88,8540.07,8360.31,8448.89,8429.35,8498.39,8728.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2641,81,18,FINANCE,1989,2,5142.0,5323.0,5296.0,5697.0,5853.0,5813.0,6122.0,6080.0,6218.0,6269.0,6117.0,6045.0,6054.0,6106.0,6087.0,6035.0,5970.0,5776.0,5658.0,5662.0,5512.0,5521.0,5539.0,5467.0,5544.0,5966.0,6086.0,6067.0,6297.0,6139.0,6121.0,5920.0,5950.0,5865.0,5562.0,5817.0,5872.0,5919.0,5940.0,5787.0,5553.0,5454.0,5271.0,5382.0,5768.0,6358.0,6392.0,6324.0,6510.0,6412.0,6263.0,6298.0,7147.0,7268.0,7073.0,6926.0,7108.0,7206.0,7273.0,7298.0,7257.0,7169.0,7087.0,7062.0,6922.0,6928.0,6892.0,6771.0,6659.0,6863.0,6830.0,6712.0,6585.0,6332.0,6309.0,6300.0,6285.0,6278.0,6564.0,6452.0,6454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2642,74,18,FINANCE,1987,1,2036.0,2051.0,2062.0,2113.0,2098.0,2102.0,2106.0,2136.0,2160.0,2249.0,2333.0,2343.0,2329.0,2336.0,2362.0,2365.0,2359.0,2370.0,2351.0,2370.0,2388.0,2450.0,2491.0,2503.0,2473.0,2496.0,2506.0,2539.0,2594.0,2626.0,2684.0,2666.0,2797.0,2786.0,2815.0,2839.0,2882.0,2914.0,2989.0,3014.0,3020.0,3062.0,3155.0,3220.0,3249.0,3322.0,3339.0,3426.0,3547.0,3581.0,3581.0,3725.0,3729.0,3767.0,3816.0,3890.0,3921.0,3934.0,3917.0,4016.0,4026.0,4049.0,4119.0,4319.0,4436.0,4624.0,4713.0,4877.0,4939.0,4961.0,4936.0,4980.0,4964.0,5017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2643,81,18,FINANCE,1989,2,4447.51,4342.86,4316.49,4145.61,4157.96,4296.35,4170.86,4287.36,4290.92,4331.21,4465.52,4548.76,4569.33,4566.56,4604.23,4672.69,4739.49,4882.85,4947.84,4963.78,5106.45,5087.15,5095.97,5157.96,5145.16,4878.39,4861.11,4847.14,4752.65,4843.09,4917.41,5071.86,5126.5,5208.77,5441.35,5323.83,5304.08,5316.18,5333.85,5470.08,5654.55,5690.71,5839.5,5792.68,5500.08,5413.11,5420.25,5486.06,5469.31,5548.99,5664.38,5721.74,5640.37,5608.77,5689.44,5736.01,5628.83,5588.15,5549.87,5578.6,5615.39,5696.31,5738.82,5712.55,5833.31,5791.84,5798.76,5861.45,5915.15,5785.44,5756.92,5808.6,5872.99,6019.63,5991.67,5989.25,5946.38,5898.96,5754.29,5787.28,5720.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2644,104,18,FINANCE,1987,3,5359.55,5438.0,5465.39,5391.38,5318.46,5329.15,5370.2,5341.78,5414.49,5422.09,5324.74,5241.77,5264.01,5253.58,5233.46,5229.82,5148.96,5102.15,5076.68,5045.99,5053.35,5018.1,4971.25,4951.58,4910.24,4959.4,5014.62,4990.27,5043.42,5043.02,5010.29,5015.97,5003.76,5001.09,5000.47,5003.07,4977.68,4957.94,5006.58,4989.77,4998.39,5014.94,5017.35,5010.56,5018.96,5004.3,4981.13,5013.89,4933.47,4913.19,4904.53,4863.1,4852.1,4865.37,4900.27,4925.44,4932.62,4931.54,5021.82,5196.25,5244.41,5297.83,5355.96,5369.13,5408.09,5413.38,5402.17,5399.14,5360.62,5264.63,5203.06,5141.37,5186.37,5244.45,5269.88,5267.88,5261.38,5298.3,5309.41,5310.88,5295.65,5263.14,4986.04,4892.73,4976.34,5033.73,5161.69,5218.11,5211.14,5269.74,5290.48,5287.06,5281.95,5277.1,5293.04,5297.18,5309.73,5451.46,5482.61,5533.59,5521.69,5451.83,5378.92,5340.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2645,83,18,FINANCE,1987,12,3134.81,3034.41,3104.46,3164.41,3157.29,3113.18,2989.5,2957.27,2938.34,2943.38,3070.04,3116.69,3069.54,3028.25,3089.67,3062.43,3105.7,3022.0,3066.12,3207.14,3143.72,3264.79,3300.61,3364.79,3470.7,3545.95,3559.34,3555.17,3600.03,3666.51,3730.43,3883.06,3961.32,4025.33,4173.58,4186.43,4190.3,4245.46,4219.26,4013.38,4015.19,4031.91,3967.48,4043.89,4068.97,4180.33,4192.76,4243.04,4392.85,4284.21,4226.62,4229.76,4217.42,4347.36,4468.48,4497.2,4568.69,4589.83,4403.62,4296.7,4283.67,4275.4,4257.38,4329.61,4415.64,4460.68,4380.92,4337.52,4383.91,4422.29,4342.6,4307.36,4266.14,4288.77,4488.25,4746.05,4644.08,4697.74,4912.58,4909.86,4892.36,4994.96,5091.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2646,107,18,FINANCE,1986,12,8827.4,8564.0,8493.2,8474.5,8405.7,8336.5,8423.1,8481.2,8492.6,8360.9,8307.3,8047.0,7924.7,7970.0,8087.5,8014.1,7982.7,8027.3,8193.0,8431.9,8532.2,8514.5,8388.7,8189.1,8178.8,8333.1,8378.5,8418.24,8423.0,8645.8,8769.5,8516.9,8589.6,8658.7,8482.6,8415.1,8227.0,8092.5,8028.2,8099.2,8038.7,8723.6,8779.5,8548.4,8263.6,8278.8,8073.5,7946.0,8036.1,8070.7,7947.2,8501.5,8864.1,8921.1,9208.4,9226.2,9050.9,8879.6,8854.4,8597.2,8357.3,8446.3,8662.9,8889.3,8843.7,8688.5,8504.2,8155.1,8016.2,8320.2,8324.1,8770.9,8833.1,9034.4,9206.85,9246.7,8979.1,8999.7,9211.34,9504.31,9583.13,9268.55,9381.3,9594.17,9574.96,9668.5,9643.56,9479.79,9502.31,9345.31,9221.91,8996.07,8988.78,8910.94,8768.82,8867.3,9039.29,8891.51,8805.32,8498.05,8378.81,8502.0,8428.63,8349.3,8554.32,8627.85,8468.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2647,99,18,FINANCE,1987,6,5298.5,5379.56,5365.96,5263.59,5248.8,5031.65,4900.3,4911.54,4984.91,4926.93,4887.29,4905.63,5009.76,5175.43,5226.32,5224.54,5109.17,4952.37,4952.37,5067.75,5094.96,5142.89,5164.19,5311.52,5413.29,5275.43,5310.93,5382.52,5279.57,5265.37,5178.98,5124.55,5097.33,5207.38,5225.73,5144.08,5163.01,5050.0,4937.58,4877.82,4735.81,4688.48,4748.24,4765.4,4697.95,4922.19,5041.71,5073.67,5184.9,5175.43,5112.71,5034.61,4996.15,4905.63,4822.79,4804.45,4879.0,4988.46,4977.22,4904.44,4810.96,4694.4,4655.94,4666.0,4780.19,4957.1,4964.2,5034.61,5067.16,5038.16,4905.04,4876.04,4898.53,4987.87,4953.55,4889.65,4945.86,5019.82,5044.08,5086.09,5020.41,4968.35,4947.04,4906.81,4863.62,4754.75,4770.13,4732.86,4685.52,4713.33,4788.47,4742.92,4708.0,4554.17,4435.24,4467.78,4447.07,4466.6,4602.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2648,86,18,FINANCE,1988,9,6593.89,6788.82,6848.25,6793.09,6656.9,6702.65,6603.16,6615.64,6441.95,6468.77,6628.0,6474.42,6601.26,6603.77,6644.58,6752.15,6816.18,6794.74,6759.11,6775.45,6780.42,6828.57,6997.54,7062.8,7057.49,7179.65,7185.21,7195.81,7216.84,7170.83,6906.62,6878.35,6873.15,6759.26,6864.76,6877.42,6987.74,6988.38,7036.15,7232.25,7098.44,7042.64,7023.31,7021.39,7115.65,7238.86,7310.34,7452.85,7390.71,7128.17,7035.45,7018.0,7044.82,6998.85,7089.29,7173.88,7176.63,7088.18,7034.26,7085.76,7148.74,7059.37,7035.7,7016.15,7035.9,7077.66,7127.98,7152.38,7143.34,7238.95,7225.01,7244.29,7328.1,7398.95,7298.27,7325.53,7389.41,7457.06,7721.35,7733.02,7762.93,7737.13,7719.72,7489.31,7552.69,7514.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
